image_path,class_name,labels
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Wheat Field with Crows.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Daubigny s Garden 2.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/The Little Arlesienne.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Still Life Pink Roses.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Wild Flowers and Thistles in a Vase.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Two Children 2.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Wheat Field with Cornflowers.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Thatched Cottages.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/The Church at Auvers.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Thatched Cottages at Cordeville.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/The Church at Auvers 2.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Houses in Auvers.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/The House of Pere Pilon.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Thatched Sandstone Cottages in Chaponval.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Ears of Wheat.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Portrait of Adeline Ravoux 2.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Wheat Fields with Auvers in the Background.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Haystacks under a Rainy Sky.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Village Street and Steps in Auvers with Figures.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Marguerite Gachet at the Piano.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/The House of Pere Eloi.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/The Fields.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Young Man with Cornflower.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Still Life Vase with Rose-Mallows.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/View of Vessenots Near Auvers.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Bank of the Oise at Auvers.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Landscape at Auvers in the Rain.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Chestnut Trees in Blossom.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Thatched Cottages by a Hill.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Wheat Fields.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Two Women Crossing the Fields.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Auvers Town Hall on 14 July 1890.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Child with Orange.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Thatched Cottages in Jorgus.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Portrait of Doctor Gachet L Homme a la Pipe.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Still Life Glass with Wild Flowers.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Field of Spring Wheat at Sunrise.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Field with Stacks of Wheat.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Garden in Auvers.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Wheat Fields at Auvers Under Clouded Sky.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Houses in Auvers 2.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Chestnut Tree in Blossom.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Landscape with Three Trees and a House.jpg,Auvers sur Oise,2
